Transportation,Land,Vehicles,Sedan
Transportation,Land,Vehicles,Bus
Transportation,Land,Vehicles,Truck-flatbed
Transportation,Land,Vehicles,Truck-box
Transportation,Land,Vehicles,Truck-dump
Transportation,Land,Vehicles,Truck-high wheel
Transportation,Land,Vehicles,Truck-other
Transportation,Land,Vehicles,Ambulance
Transportation,Land,Vehicles,Ambus
Transportation,Land,Infrastructure,Planning/engineering
Transportation,Land,Infrastructure,Road construction
Transportation,Land,Infrastructure,Traffic control systems
Transportation,Air,Aircraft,Rotary-passenger
Transportation,Air,Aircraft,Rotary-cargo
Transportation,Air,Aircraft,Rotary-ambulance
Transportation,Air,Aircraft,Fixed-passenger
Transportation,Air,Aircraft,Fixed-cargo
Transportation,Air,Aircraft,Fixed-ambulance
Transportation,Air,Ground support,Fuel
Transportation,Air,Ground support,Airframe/powerplant specialist
Transportation,Air,Ground support,Cargo handling specialist
Transportation,Air,Ground support,Air traffic control specialist
Transportation,Marine,Vessels,Barge
Transportation,Marine,Vessels,Tug
Transportation,Marine,Vessels,Launch
Transportation,Marine,Vessels,Bulk carrier
Transportation,Marine,Vessels,Container carrier
Transportation,Marine,Vessels,Fireboat
Transportation,Marine,Shoreside,Floating dock
Transportation,Marine,Shoreside,Fueling
Transportation,Marine,Shoreside,Transfer
Communications,Tactical/field,Radio,Land-mobile handheld
Communications,Tactical/field,Radio,Land-mobile base
Communications,Tactical/field,Radio,Microwave
Communications,Tactical/field,Telephone-satellite,Handset
Communications,Tactical/field,Telephone-satellite,Service contract
Communications,Tactical/field,Telephone-cellular,Handset
Communications,Infrastructure,Telephone-cellular,Repeater
Communications,Infrastructure,Telephone-cellular,Tower
Communications,Infrastructure,Telephone-landline,Switching equipment
Communications,Infrastructure,Telephone-landline,Cable (copper)
Communications,Infrastructure,Telephone-landline,Cable (fiber)
Communications,Sustainment,Power,Solar
Communications,Sustainment,Power,Batteries
Public Works,Power/energy,Electrical systems,Generation
Public Works,Power/energy,Electrical systems,Transmission
Public Works,Power/energy,Electrical systems,Distribution
Public Works,Power/energy,Electrical systems,Solar collection
Public Works,Power/energy,Electrical systems,Power conditioning equipment
Public Works,Power/energy,Fuel,Gasoline
Public Works,Power/energy,Fuel,Diesel
Public Works,Power/energy,Fuel,Other
Public Works,Water,Potable water,Desalination equipment
Public Works,Water,Potable water,Purification/filtration systems
Public Works,Water,Potable water,Pumping equipment
Public Works,Water,Potable water,Tank truck
Public Works,Water,Potable water,Storage tank
Public Works,Water,Wastewater,Pumping equipment
Public Works,Water,Wastewater,Treatment systems
Public Works,Sanitation,Bleach
Public Works,Sanitation,Personal hygiene kit
Public Works,Personnel,Engineer,Structural
Public Works,Personnel,Engineer,Mechanical
Public Works,Personnel,Engineer,Electrical
Public Works,Personnel,Engineer,Transportation
Public Works,Personnel,Code specialist
Public Works,Personnel,Urban planner
Public Works,Personnel,Health & safety specialist
Public Works,Construction/maint. Eqpt.,Aerial lift,Scissor
Public Works,Construction/maint. Eqpt.,Aerial lift,Boom
Public Works,Construction/maint. Eqpt.,Air compressor
Public Works,Construction/maint. Eqpt.,Air conditioner
Public Works,Construction/maint. Eqpt.,Concrete cutter
Public Works,Construction/maint. Eqpt.,Crane
Public Works,Construction/maint. Eqpt.,Dozer
Public Works,Construction/maint. Eqpt.,Excavator
Public Works,Construction/maint. Eqpt.,Floodlight
Public Works,Construction/maint. Eqpt.,Grader
Public Works,Construction/maint. Eqpt.,Scraper/earth mover
Public Works,Construction/maint. Eqpt.,Snow blower
Public Works,Construction/maint. Eqpt.,Trailer
Public Works,Construction/maint. Eqpt.,Wheel loader
Public Works,Construction/maint. Eqpt.,Wood chipper
Firefighting,Equipment,Engine (pumper),Structural
Firefighting,Equipment,Engine (pumper),Brush
Firefighting,Equipment,Ladder
Firefighting,Equipment,Heavy rescue
Firefighting,Equipment,Fireboat
Firefighting,Equipment,Aircraft rescue/FF
Firefighting,Equipment,Foam tender
Firefighting,Equipment,Fixed-wing
Firefighting,Equipment,Rotary-wing
Firefighting,Equipment,Crew transport
Firefighting,Equipment,Pump
Firefighting,Equipment,Drafting
Firefighting,Material,Foam
Firefighting,Personnel,Incident mgt team
Management,Personnel,Logistics specialist
Management,Personnel,Finance/admin specialist
Management,Personnel,Planning specialist
Management,Personnel,Safety specialist
Management,Personnel,Legal specialist
Management,Personnel,Donations coordinator
Management,Personnel,Volunteer coordinator
Management,Equipment,Cabinet,Filing
Management,Equipment,Cabinet,Storage
Management,Equipment,Table
Management,Equipment,Cart w/casters
Management,Equipment,Chair,Folding
Management,Equipment,Chalkboard
Management,Equipment,Dolly (4-wheel)
Management,Equipment,Easel,Dry erase
Management,Equipment,Fan,Electric
Management,Equipment,Hand truck
Management,Equipment,Heater,Space
Management,Equipment,Ladder,6’ (wood/alum./fiberglass)
Management,Equipment,Light,Desk
Management,Equipment,Oven,Microwave
Management,Equipment,Pallet jack
Management,Equipment,Partitions
Management,Equipment,Podium
Management,Equipment,Projector
Management,Equipment,Screen
Management,Equipment,Refrigerator
Management,Equipment,Television
Management,Equipment,Trash can
Management,Equipment,Wastebasket
Management,Equipment,Paper shedder
Human Services,Personnel,Shelter,Manager
Human Services,Personnel,Shelter,Staff
Human Services,Personnel,Translation,Interpreter
Human Services,Personnel,Mental health,Psychologist
Human Services,Personnel,Mental health,Social worker/crisis counselor
Human Services,Personnel,Food distribution
Human Services,Food distribution,Mobile kitchen
Human Services,Food distribution,Point-of-distribution kit
Public Health/Medical,Personnel,Public Health,Counselor
Public Health/Medical,Personnel,Public Health,Educator
Public Health/Medical,Personnel,Public Health,Epidemiologist
Public Health/Medical,Personnel,EMS,EMT
Public Health/Medical,Personnel,EMS,Paramedic
Public Health/Medical,Personnel,Mortician
Public Health/Medical,Personnel,Pathologist
Public Health/Medical,Personnel,Forensic anthropologist
Public Health/Medical,Personnel,Medical records technician
Public Health/Medical,Personnel,Fingerprint specialist
Public Health/Medical,Personnel,Forensic odontologist
Public Health/Medical,Personnel,Dental assistant
Public Health/Medical,Personnel,X-ray technician
Public Health/Medical,Personnel,Physician/surgeon,General
Public Health/Medical,Personnel,Physician/surgeon,Anesthesiologist
Public Health/Medical,Personnel,Physician/surgeon,Dentist
Public Health/Medical,Personnel,Physician/surgeon,Medical examiner/coroner
Public Health/Medical,Personnel,Physician/surgeon,Optometrist
Public Health/Medical,Personnel,Physician/surgeon,Psychologist/psychiatrist
Public Health/Medical,Personnel,Physician/surgeon,Other specialty
Public Health/Medical,Personnel,Nurse,General
Public Health/Medical,Personnel,Nurse,(specialty)
Public Health/Medical,Personnel,Pharmacist
Public Health/Medical,Personnel,Lab technician
Public Health/Medical,Personnel,Nutritionist
Public Health/Medical,Personnel,Hospital administrator
Public Health/Medical,Supplies/equipment,Triage
Public Health/Medical,Supplies/equipment,First aid kit
Public Health/Medical,Supplies/equipment,Pharmaceuticals
Public Health/Medical,Supplies/equipment,Laboratory equipment
Public Health/Medical,Supplies/equipment,Protective equipment,Masks
Public Health/Medical,Supplies/equipment,Protective equipment,Gloves
Public Health/Medical,Supplies/equipment,Protective equipment,Eye protection
Public Health/Medical,Supplies/equipment,Medical/surgical,Anti-Microbial Solution
Public Health/Medical,Supplies/equipment,Medical/surgical,Bio-Hazard Specimen Bag
Public Health/Medical,Supplies/equipment,Medical/surgical,Infectious Waste Bag
Public Health/Medical,Supplies/equipment,Medical/surgical,Wash Basin
Public Health/Medical,Supplies/equipment,Medical/surgical,Bed Pan
Public Health/Medical,Supplies/equipment,Medical/surgical,Blanket
Public Health/Medical,Supplies/equipment,Medical/surgical,Catheter
Public Health/Medical,Supplies/equipment,Medical/surgical,Cot
Public Health/Medical,Supplies/equipment,Medical/surgical,Depends
Public Health/Medical,Supplies/equipment,Medical/surgical,Gatorade Packet
Public Health/Medical,Supplies/equipment,Medical/surgical,Patient Gown
Public Health/Medical,Supplies/equipment,Medical/surgical,Decon Litter
Public Health/Medical,Supplies/equipment,Medical/surgical,Oxygen Mask
Public Health/Medical,Supplies/equipment,Medical/surgical,Oxygen Cylinder
Public Health/Medical,Supplies/equipment,Medical/surgical,Oxygen Regulator
Public Health/Medical,Supplies/equipment,Medical/surgical,Foam Pad
Public Health/Medical,Supplies/equipment,Medical/surgical,Disaster portable morgue
Public Health/Medical,Supplies/equipment,Medical/surgical,Toilet Paper
Public Health/Medical,Supplies/equipment,Medical/surgical,Pillow
Public Health/Medical,Supplies/equipment,Medical/surgical,Pulmo Aid
Public Health/Medical,Supplies/equipment,Medical/surgical,Bed Sheet
Public Health/Medical,Supplies/equipment,Medical/surgical,Full Faceguard Shield
Public Health/Medical,Supplies/equipment,Medical/surgical,Liquid Bath Soap
Public Health/Medical,Supplies/equipment,Medical/surgical,Sphygmomanometer
Public Health/Medical,Supplies/equipment,Medical/surgical,Catheter Suction
Public Health/Medical,Supplies/equipment,Medical/surgical,Masking Tape
Public Health/Medical,Supplies/equipment,Medical/surgical,Thermometer
Public Health/Medical,Supplies/equipment,Medical/surgical,Facial Tissue
Public Health/Medical,Supplies/equipment,Medical/surgical,Disposable Bath Towel
Public Health/Medical,Supplies/equipment,Medical/surgical,Male Disposable Urinal
Public Health/Medical,Supplies/equipment,Medical/surgical,Disposable Wash Cloth
Public Health/Medical,Supplies/equipment,Medical/surgical,Wheelchair
Public Health/Medical,Supplies/equipment,Portable structures,Triage
Public Health/Medical,Supplies/equipment,Portable structures,Operating suite
Public Health/Medical,Supplies/equipment,Portable structures,Morgue
Search and Rescue,Team,Air search
Search and Rescue,Team,Cave search
Search and Rescue,Team,Collapse search
Search and Rescue,Team,Mine/tunnel search
Search and Rescue,Team,Mountain
Search and Rescue,Team,Radio direction finding
Search and Rescue,Team,Swift-water/flood
Search and Rescue,Team,Wilderness
Search and Rescue,Team,Incident Management
Search and Rescue,K-9,Avalanche
Search and Rescue,K-9,Disaster response
Search and Rescue,K-9,Wilderness/air scent
Search and Rescue,K-9,Wilderness/tracking
Search and Rescue,K-9,Cadaver-land
Search and Rescue,K-9,Cadaver-water
Hazardous Materials ,Personnel,Entry team
Hazardous Materials ,Personnel,Decontamination team
Hazardous Materials ,Personnel,Medical surveillance
Hazardous Materials ,Equipment & supplies,Personal protective equipment,Level A ensemble
Hazardous Materials ,Equipment & supplies,Personal protective equipment,Level B ensemble
Hazardous Materials ,Equipment & supplies,Personal protective equipment,Level C ensemble
Hazardous Materials ,Equipment & supplies,Personal protective equipment,SCBA ensemble
Hazardous Materials ,Equipment & supplies,Detection,Multi-gas meter
Hazardous Materials ,Equipment & supplies,Detection,Combustible gas meter
Hazardous Materials ,Equipment & supplies,Detection,Particulate monitor
Hazardous Materials ,Equipment & supplies,Detection,Dosimeter
Hazardous Materials ,Equipment & supplies,Decontamination
Hazardous Materials ,Equipment & supplies,Containment
Hazardous Materials ,Equipment & supplies,Remediation Agriculture,Personnel,Agronomist
Agriculture,Personnel,Animal sciences specialist
Agriculture,Personnel,Entomologist
Agriculture,Personnel,Food/resource economist
Agriculture,Personnel,Nutritionist
Agriculture,Personnel,Plant pathologist
Agriculture,Personnel,Soil/water scientst
Agriculture,Personnel,Statistician
Agriculture,Personnel,Conservationist
Agriculture,Supplies/materials,Seeds
Agriculture,Supplies/materials,Feed
Agriculture,Supplies/materials,Fertilizers
Agriculture,Supplies/materials,Pesticides
Agriculture,Supplies/materials,Herbicides
Agriculture,Equipment,Cultivation
Agriculture,Equipment,Transportation
Public Safety/Security,Personnel,Security guard,Armed
Public Safety/Security,Personnel,Security guard,Unarmed
Public Safety/Security,Personnel,Police officer,Patrol
Public Safety/Security,Personnel,Police officer,Tactical
Public Safety/Security,Personnel,Police officer,Crime prevention
Public Safety/Security,Personnel,Police officer,Evidence technician
Public Safety/Security,Personnel,Police officer,K-9 handler
Public Safety/Security,Personnel,Pilot,Fixed-wing
Public Safety/Security,Personnel,Pilot,Rotary-wing
Public Safety/Security,Special operations,Tactical team
Public Safety/Security,Special operations,Dive team
Recovery,Personnel,Urban planner
Recovery,Personnel,Economic development specialist
Recovery,Personnel,Physical scientist,Geologist
Recovery,Personnel,Physical scientist,Seismologist
Recovery,Personnel,Physical scientist,Climatologist
Recovery,Personnel,Physical scientist,Environmental scientist
Recovery,Personnel,Cartographer/GIS analyst
External Affairs,Personnel,Public information officer
Other Resources,Folding cot
Other Resources,Blanket
Other Resources,Portable toilet
Other Resources,Plastic tarp
Other Resources,Home recovery/repair kit,Air Compressor
Other Resources,Home recovery/repair kit,Roofing Axe
Other Resources,Home recovery/repair kit,Goose Neck Wrecking Bar
Other Resources,Home recovery/repair kit,Gasoline Can
Other Resources,Home recovery/repair kit,Hammer
Other Resources,Home recovery/repair kit,Hand Truck
Other Resources,Home recovery/repair kit,Hard Hat
Other Resources,Home recovery/repair kit,Kit,Roofing Nailer
Other Resources,Home recovery/repair kit,Ladder
Other Resources,Home recovery/repair kit,Flood Light
Other Resources,Home recovery/repair kit,Circular Saw
Other Resources,Home recovery/repair kit,Reciprocating Saw
Other Resources,Home recovery/repair kit,Carpet Shears
Other Resources,Home recovery/repair kit,Furring Strips
Other Resources,Home recovery/repair kit,Tape Measure 30’
Other Resources,Home recovery/repair kit,Plastic Roofing Tarp 20’x100’
